station_id,station_name,timestamp,year,month,day,station_eovx,station_eovy,Levegőhőmérséklet,Relatív páratartalom,Talajhőmérséklet,Talajnedvesség
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-20 11:00:00,2021,2,20,170073.000000,584904.000000,4.004545454545454,95.81818181818181,3.245454545454545,37.42272727272728
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-21 11:00:00,2021,2,21,170073.000000,584904.000000,4.266666666666667,93.125,3.8375000000000004,35.20833333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-22 11:00:00,2021,2,22,170073.000000,584904.000000,5.3500000000000005,86.20833333333333,4.283333333333334,34.634782608695645
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-23 11:00:00,2021,2,23,170073.000000,584904.000000,3.283333333333333,91.0,4.795833333333333,33.68695652173913
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-24 11:00:00,2021,2,24,170073.000000,584904.000000,5.379166666666666,83.33333333333333,5.241666666666666,35.94166666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-25 11:00:00,2021,2,25,170073.000000,584904.000000,7.295833333333334,78.16666666666667,5.808333333333334,33.12500000000001
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-26 11:00:00,2021,2,26,170073.000000,584904.000000,6.483333333333334,82.08333333333333,6.283333333333334,35.82608695652174
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-27 11:00:00,2021,2,27,170073.000000,584904.000000,6.154166666666666,73.83333333333333,5.837500000000001,30.683333333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-02-28 11:00:00,2021,2,28,170073.000000,584904.000000,2.7458333333333336,77.54166666666667,5.075,30.904166666666658
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-01 11:00:00,2021,3,1,170073.000000,584904.000000,3.783333333333333,75.41666666666667,4.883333333333334,32.2625
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-02 11:00:00,2021,3,2,170073.000000,584904.000000,2.6458333333333335,77.125,4.858333333333333,31.520833333333332
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-03 11:00:00,2021,3,3,170073.000000,584904.000000,3.6541666666666655,74.625,5.091666666666666,30.645833333333332
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-04 11:00:00,2021,3,4,170073.000000,584904.000000,5.304166666666667,74.20833333333333,5.604166666666665,30.941666666666674
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-05 11:00:00,2021,3,5,170073.000000,584904.000000,5.425000000000001,71.875,5.608333333333333,31.966666666666672
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-06 11:00:00,2021,3,6,170073.000000,584904.000000,1.0333333333333334,58.333333333333336,4.516666666666667,30.7304347826087
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-07 11:00:00,2021,3,7,170073.000000,584904.000000,-0.8208333333333336,65.875,3.579166666666667,30.55833333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-08 11:00:00,2021,3,8,170073.000000,584904.000000,2.1541666666666663,65.58333333333333,3.9,29.72083333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-09 11:00:00,2021,3,9,170073.000000,584904.000000,1.2875,66.5,3.829166666666666,27.020833333333332
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-10 11:00:00,2021,3,10,170073.000000,584904.000000,0.6217391304347823,65.17391304347827,4.008695652173913,27.495652173913037
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-11 11:00:00,2021,3,11,170073.000000,584904.000000,2.0130434782608693,62.34782608695652,3.252173913043478,30.630434782608706
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-12 11:00:00,2021,3,12,170073.000000,584904.000000,9.254166666666666,73.45833333333333,5.745833333333334,29.341666666666665
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-13 11:00:00,2021,3,13,170073.000000,584904.000000,8.029166666666667,75.83333333333333,6.404166666666666,29.829166666666662
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-14 11:00:00,2021,3,14,170073.000000,584904.000000,7.504166666666666,80.29166666666667,6.429166666666666,30.14166666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-15 11:00:00,2021,3,15,170073.000000,584904.000000,5.791666666666668,65.95833333333333,5.9875,27.78333333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-16 11:00:00,2021,3,16,170073.000000,584904.000000,5.6521739130434785,67.52173913043478,5.0826086956521745,30.191304347826097
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-17 11:00:00,2021,3,17,170073.000000,584904.000000,5.5375000000000005,64.29166666666667,5.170833333333333,29.658333333333335
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-18 11:00:00,2021,3,18,170073.000000,584904.000000,4.3999999999999995,61.166666666666664,5.187499999999999,31.243478260869562
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-19 11:00:00,2021,3,19,170073.000000,584904.000000,1.9958333333333336,72.375,5.3374999999999995,29.254166666666663
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-20 11:00:00,2021,3,20,170073.000000,584904.000000,0.5869565217391306,69.26086956521739,4.521739130434783,30.278260869565216
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-21 11:00:00,2021,3,21,170073.000000,584904.000000,1.108333333333333,59.0,4.675000000000001,29.124999999999996
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-22 11:00:00,2021,3,22,170073.000000,584904.000000,4.808333333333333,58.125,5.4565217391304355,29.743478260869573
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-23 11:00:00,2021,3,23,170073.000000,584904.000000,4.308333333333334,63.708333333333336,4.858333333333333,31.09166666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-24 11:00:00,2021,3,24,170073.000000,584904.000000,6.929166666666667,64.91666666666667,5.533333333333334,28.545833333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-25 11:00:00,2021,3,25,170073.000000,584904.000000,5.445833333333334,69.54166666666667,6.675,28.341666666666665
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-26 11:00:00,2021,3,26,170073.000000,584904.000000,6.8086956521739115,65.0,7.221739130434782,28.204761904761902
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-27 11:00:00,2021,3,27,170073.000000,584904.000000,12.286956521739134,57.65217391304348,8.339130434782607,30.0391304347826
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-28 10:00:00,2021,3,28,170073.000000,584904.000000,10.165217391304349,51.0,9.243478260869564,31.147826086956517
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-29 10:00:00,2021,3,29,170073.000000,584904.000000,8.777272727272726,64.68181818181819,9.054545454545455,30.72857142857143
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-30 10:00:00,2021,3,30,170073.000000,584904.000000,12.921739130434785,69.65217391304348,10.560869565217393,28.256521739130434
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-03-31 10:00:00,2021,3,31,170073.000000,584904.000000,14.247826086956522,70.91304347826087,11.96521739130435,26.813043478260866
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-01 10:00:00,2021,4,1,170073.000000,584904.000000,13.636363636363637,69.0909090909091,12.327272727272726,29.959090909090904
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-02 10:00:00,2021,4,2,170073.000000,584904.000000,12.916666666666666,62.041666666666664,12.59166666666667,28.3304347826087
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-03 10:00:00,2021,4,3,170073.000000,584904.000000,8.558333333333332,63.666666666666664,11.133333333333335,26.154166666666665
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-04 10:00:00,2021,4,4,170073.000000,584904.000000,5.675,62.0,9.279166666666667,25.691666666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-05 10:00:00,2021,4,5,170073.000000,584904.000000,6.004166666666667,56.166666666666664,8.462499999999999,25.95833333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-06 10:00:00,2021,4,6,170073.000000,584904.000000,4.5874999999999995,51.875,8.166666666666666,25.20833333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-07 10:00:00,2021,4,7,170073.000000,584904.000000,2.2499999999999996,64.20833333333333,6.874999999999999,26.130434782608692
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-08 10:00:00,2021,4,8,170073.000000,584904.000000,2.6708333333333343,65.125,6.654166666666668,26.439130434782605
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-09 10:00:00,2021,4,9,170073.000000,584904.000000,5.320833333333333,59.208333333333336,6.975000000000001,26.97826086956522
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-10 10:00:00,2021,4,10,170073.000000,584904.000000,10.704347826086957,54.608695652173914,9.160869565217391,26.517391304347825
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-11 10:00:00,2021,4,11,170073.000000,584904.000000,11.300000000000002,56.625,9.212500000000002,24.278260869565223
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-12 10:00:00,2021,4,12,170073.000000,584904.000000,12.313043478260871,66.21739130434783,9.97391304347826,23.269565217391307
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-13 10:00:00,2021,4,13,170073.000000,584904.000000,3.9499999999999993,83.95833333333333,8.058333333333334,24.312499999999996
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-14 10:00:00,2021,4,14,170073.000000,584904.000000,4.8374999999999995,78.45833333333333,6.608333333333333,26.608333333333345
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-15 10:00:00,2021,4,15,170073.000000,584904.000000,5.508333333333334,67.29166666666667,6.775000000000001,29.09166666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-16 10:00:00,2021,4,16,170073.000000,584904.000000,6.008333333333333,66.125,7.2250000000000005,27.683333333333337
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-17 10:00:00,2021,4,17,170073.000000,584904.000000,6.2565217391304335,76.95652173913044,7.726086956521739,29.65
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-18 10:00:00,2021,4,18,170073.000000,584904.000000,7.699999999999998,83.04347826086956,8.382608695652175,28.686956521739134
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-19 10:00:00,2021,4,19,170073.000000,584904.000000,7.757142857142859,93.61904761904762,9.12857142857143,32.400000000000006
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-20 10:00:00,2021,4,20,170073.000000,584904.000000,8.383333333333331,91.45833333333333,9.258333333333335,36.09166666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-21 10:00:00,2021,4,21,170073.000000,584904.000000,10.316666666666666,74.95833333333333,10.379166666666668,30.56249999999999
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-22 10:00:00,2021,4,22,170073.000000,584904.000000,11.217391304347828,74.21739130434783,11.304347826086957,30.05217391304348
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-23 10:00:00,2021,4,23,170073.000000,584904.000000,9.243478260869566,61.30434782608695,11.234782608695651,32.05217391304348
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-24 10:00:00,2021,4,24,170073.000000,584904.000000,8.678260869565218,64.52173913043478,11.299999999999999,35.139130434782594
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-25 10:00:00,2021,4,25,170073.000000,584904.000000,10.5625,63.125,11.841666666666667,36.783333333333324
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-26 10:00:00,2021,4,26,170073.000000,584904.000000,7.0857142857142845,61.0,10.542857142857144,34.02380952380953
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-27 10:00:00,2021,4,27,170073.000000,584904.000000,9.337499999999999,69.04166666666667,11.112499999999999,32.16666666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-28 10:00:00,2021,4,28,170073.000000,584904.000000,10.779166666666667,69.20833333333333,11.745833333333332,32.66249999999999
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-29 10:00:00,2021,4,29,170073.000000,584904.000000,16.145833333333336,72.20833333333333,13.60416666666667,31.34999999999999
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-04-30 10:00:00,2021,4,30,170073.000000,584904.000000,17.575000000000003,66.54166666666667,15.383333333333335,29.499999999999996
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-01 10:00:00,2021,5,1,170073.000000,584904.000000,18.64782608695652,66.0,16.578260869565213,31.630434782608695
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-02 10:00:00,2021,5,2,170073.000000,584904.000000,15.560869565217388,70.34782608695652,15.895652173913042,31.117391304347827
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-03 10:00:00,2021,5,3,170073.000000,584904.000000,11.670833333333333,57.25,14.233333333333333,27.041666666666668
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-04 10:00:00,2021,5,4,170073.000000,584904.000000,12.229166666666666,61.5,14.041666666666666,26.658333333333335
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-05 10:00:00,2021,5,5,170073.000000,584904.000000,14.469565217391304,61.17391304347826,14.68695652173913,27.152173913043477
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-06 10:00:00,2021,5,6,170073.000000,584904.000000,11.186956521739125,60.52173913043478,13.839130434782607,30.06666666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-07 10:00:00,2021,5,7,170073.000000,584904.000000,9.587500000000002,90.0,12.362499999999997,33.49583333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-08 10:00:00,2021,5,8,170073.000000,584904.000000,10.675000000000002,60.625,12.770833333333334,38.41666666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-09 10:00:00,2021,5,9,170073.000000,584904.000000,13.516666666666666,57.375,13.6875,37.80833333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-10 10:00:00,2021,5,10,170073.000000,584904.000000,16.937499999999996,62.291666666666664,15.162500000000003,36.775
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-11 10:00:00,2021,5,11,170073.000000,584904.000000,20.479166666666664,58.166666666666664,17.5875,35.708333333333336
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-12 10:00:00,2021,5,12,170073.000000,584904.000000,16.6375,76.25,17.09583333333334,34.275000000000006
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-13 10:00:00,2021,5,13,170073.000000,584904.000000,13.787500000000003,91.5,16.2125,33.816666666666656
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-14 10:00:00,2021,5,14,170073.000000,584904.000000,14.345833333333333,80.70833333333333,16.379166666666666,33.99999999999999
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-15 10:00:00,2021,5,15,170073.000000,584904.000000,14.745833333333337,80.66666666666667,16.84583333333333,33.920833333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-16 10:00:00,2021,5,16,170073.000000,584904.000000,15.045833333333336,74.58333333333333,16.645833333333332,33.70416666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-17 10:00:00,2021,5,17,170073.000000,584904.000000,13.41666666666667,87.75,15.53913043478261,42.16521739130435
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-18 10:00:00,2021,5,18,170073.000000,584904.000000,15.108333333333333,64.08333333333333,15.083333333333334,45.104166666666664
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-19 10:00:00,2021,5,19,170073.000000,584904.000000,11.64583333333333,88.91666666666667,14.466666666666669,43.82916666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-20 10:00:00,2021,5,20,170073.000000,584904.000000,12.924999999999999,81.25,13.862500000000002,46.88750000000001
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-21 10:00:00,2021,5,21,170073.000000,584904.000000,15.154166666666663,69.54166666666667,14.812499999999998,45.99166666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-22 10:00:00,2021,5,22,170073.000000,584904.000000,14.058333333333332,72.54166666666667,14.383333333333333,44.75
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-23 10:00:00,2021,5,23,170073.000000,584904.000000,12.887500000000001,91.625,14.533333333333337,46.77916666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-24 10:00:00,2021,5,24,170073.000000,584904.000000,12.033333333333333,89.95833333333333,13.754166666666665,46.98333333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-25 10:00:00,2021,5,25,170073.000000,584904.000000,13.329166666666666,80.91666666666667,14.245833333333335,46.341666666666676
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-26 10:00:00,2021,5,26,170073.000000,584904.000000,13.433333333333335,68.83333333333333,14.879166666666668,45.49166666666668
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-27 10:00:00,2021,5,27,170073.000000,584904.000000,14.904166666666663,72.91666666666667,16.008333333333333,44.20416666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-28 10:00:00,2021,5,28,170073.000000,584904.000000,15.795833333333333,61.916666666666664,16.541666666666668,42.60833333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-29 10:00:00,2021,5,29,170073.000000,584904.000000,14.658333333333337,66.625,16.029166666666672,40.37083333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-30 10:00:00,2021,5,30,170073.000000,584904.000000,13.016666666666667,72.83333333333333,15.337499999999999,38.35
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-05-31 10:00:00,2021,5,31,170073.000000,584904.000000,13.195833333333328,78.83333333333333,15.700000000000001,36.38333333333333
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-01 10:00:00,2021,6,1,170073.000000,584904.000000,13.429166666666667,72.125,16.120833333333334,35.45000000000001
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-02 10:00:00,2021,6,2,170073.000000,584904.000000,14.616666666666665,68.25,16.31666666666667,34.579166666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-03 10:00:00,2021,6,3,170073.000000,584904.000000,17.1875,66.20833333333333,17.604166666666668,33.408333333333324
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-04 10:00:00,2021,6,4,170073.000000,584904.000000,18.225000000000005,67.20833333333333,18.370833333333334,32.04583333333334
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-05 10:00:00,2021,6,5,170073.000000,584904.000000,19.770833333333332,66.5,18.929166666666667,30.937500000000004
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-06 10:00:00,2021,6,6,170073.000000,584904.000000,18.837500000000002,83.70833333333333,19.004166666666666,30.11666666666666
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-07 10:00:00,2021,6,7,170073.000000,584904.000000,19.334782608695654,73.34782608695652,19.273913043478263,29.686956521739138
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-08 10:00:00,2021,6,8,170073.000000,584904.000000,19.816666666666666,70.875,19.833333333333332,29.037500000000005
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-09 10:00:00,2021,6,9,170073.000000,584904.000000,20.74347826086957,66.21739130434783,20.160869565217393,28.217391304347824
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-10 10:00:00,2021,6,10,170073.000000,584904.000000,20.65,64.375,20.44166666666667,27.625
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-11 10:00:00,2021,6,11,170073.000000,584904.000000,20.270833333333332,62.833333333333336,20.341666666666672,26.983333333333338
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-12 10:00:00,2021,6,12,170073.000000,584904.000000,21.525000000000002,68.375,20.866666666666664,26.625
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-13 10:00:00,2021,6,13,170073.000000,584904.000000,19.666666666666664,56.416666666666664,20.729166666666664,26.224999999999994
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-14 10:00:00,2021,6,14,170073.000000,584904.000000,17.049999999999997,57.583333333333336,19.624999999999996,25.65416666666667
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-15 10:00:00,2021,6,15,170073.000000,584904.000000,18.108333333333338,65.625,19.412499999999998,25.216666666666672
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-16 10:00:00,2021,6,16,170073.000000,584904.000000,20.14166666666667,65.20833333333333,20.029166666666665,25.037499999999998
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-17 10:00:00,2021,6,17,170073.000000,584904.000000,21.54583333333333,66.0,20.687499999999996,24.82499999999999
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-18 10:00:00,2021,6,18,170073.000000,584904.000000,22.491666666666664,67.91666666666667,21.400000000000002,24.625
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-19 10:00:00,2021,6,19,170073.000000,584904.000000,23.2375,67.04166666666667,21.837499999999995,24.425000000000008
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-20 10:00:00,2021,6,20,170073.000000,584904.000000,24.291666666666668,68.29166666666667,22.445833333333336,24.287500000000005
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-21 10:00:00,2021,6,21,170073.000000,584904.000000,25.887500000000006,67.58333333333333,23.120833333333334,24.1375
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-22 10:00:00,2021,6,22,170073.000000,584904.000000,26.32083333333333,63.166666666666664,23.75,23.975000000000005
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-23 10:00:00,2021,6,23,170073.000000,584904.000000,25.099999999999998,69.29166666666667,23.6875,23.700000000000006
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-24 10:00:00,2021,6,24,170073.000000,584904.000000,27.145833333333332,64.66666666666667,24.133333333333336,23.504166666666677
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-25 10:00:00,2021,6,25,170073.000000,584904.000000,25.204166666666655,65.29166666666667,24.429166666666664,26.141666666666676
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-26 10:00:00,2021,6,26,170073.000000,584904.000000,22.483333333333334,69.375,23.20833333333333,36.091666666666676
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-27 10:00:00,2021,6,27,170073.000000,584904.000000,22.349999999999998,71.75,22.495833333333337,29.220833333333328
07F16A43-6FBA-4A77-A22A-BFE79D336204,Ádánd,2021-06-28 10:00:00,2021,6,28,170073.000000,584904.000000,24.608333333333338,67.54166666666667,22.55833333333334,26.362500000000008
